id,year,speechContent,evidence_minus_intuition_score,text_en
2725,1867,Nun meine Herren noch ein Wort an Sie als Volksver treter,2.8113177,Quota Exceeded
3457,1868,Wenn wir demnächst nur den zwölften Theil davon erheben so hätten wir von der Taback steuer bei einer Konsumtion von einer Million Centner eine Einnahme von 10 Millionen Thaler,2.0947316,Quota Exceeded
16561,1868,Man kann sagen wir überstürzen uns in Tarifreformen eine Reform schlägt die andere,1.7378962,Quota Exceeded
2461,1869,Meine Herren wir müssen in den Einführungsgesetzen der einzelnen Staaten unterscheiden ergänzende und abändernde Bestimmungen derselben,1.5162405,Quota Exceeded
2017,1867,es ist zugegeben worden statt des Pauschquantums die Specialistrung dieses Etats,-2.7103891,Quota Exceeded
2437,1867,Damit bleibt aber nicht ausgeschlossen da die Gesetzgebung sich auch über haupt mit ColonisationsFragen beschäftigen kann,-2.2495637,Quota Exceeded
6601,1869,Die Motive sagen zu meinem Erstaunen das Handelsgesetzbuch habe dieses Schicksal gehabt,-2.5009716,Quota Exceeded
4753,1867,Ich bringe jetzt den Antrag aus Schlu der Discussion zur Abstimmung,-2.2226794,Quota Exceeded
19153,1869,Ich habe geglaubt da ich das Recht habe es auszusprechen da die feudale Partei in Mecklenburg wie ich sagte nichts weiter wollte als die Gesetze des Norddeutschen Bundes unschädlich machen,-2.5319843,Quota Exceeded
6469,1867,Ich hatte mich zum Worte gemeldet gegen den Antrag des Herrn Abgeordneten Zachariae,-2.2146578,Quota Exceeded
9781,1869,Ich hatte das also richtig ver standen da die Nr 66 zu dem Antrage Dr Friedenthal nicht pat,-2.561954,Quota Exceeded
6265,1868,Abgeordneter Graf zu Münster Ich bitte das Haus um Entschuldigung da ich nicht hier war,-2.806624,Quota Exceeded
17629,1867,der 2 Titel des 4 Capitels der fortdauernden Ausgaben auf Seite 22 des HauptEtats bewilligt,-3.1017942,Quota Exceeded
11425,1867,Auch an dem Axiom lät sich die Sache klar machen da jedes Volk das Maa der Freiheit dessen es würdig und be dürftig ist auch wirklich geniet,-2.310904,Quota Exceeded
11989,1868,Was nun das Aequivalent betrifft welches nach dem 1 Januar 1870 durch die Tabacksteuer aufkommen wird so hat der Herr Abgeordnete für Aalen dasselbe auf Null veranschlagt,-2.2128134,Quota Exceeded
14521,1869,Ich halte mich also dadurch da ich das Bedürfni nicht gefühlt habe entschuldigt da ich die Vorbereitungen nicht getroffen habe,-2.2409203,Quota Exceeded
10321,1869,Ich glaube nicht da die Sache deshalb über Ge bühr verzögert zu werden braucht,-2.4729195,Quota Exceeded
10657,1905,Aber da es sich bei der Schaffung der gehobenen Unterbeamten stellen nicht um eine Liebhaberei sondern um eine organi satorische Veränderung um eine dienstliche Notwendigkeit handelt müssen wir darüber hinwegkommen,0.46177197,Quota Exceeded
17029,1908,Sie reden den Arbeitern vor da Sie es sind die Sozialpolitik machen obgleich Sie tatsächlich doch niemals in der Lage waren diese Sozial politik durchzusetzen wenn Sie nicht dabei die Unter stützung der anderen bürgerlichen Parteien gesunden hätten,-0.22852692,Quota Exceeded
19429,1905,Darauf antwortete mein Freund Fischer ja warum greift ihr denn nur einen im Verhältnis zum Ganzen unbedeutenden Teil aus der Kaiserlichen Botschaft heraus,-0.16701017,Quota Exceeded
24517,1905,Wie der Herr Präsident soeben schon bemerkt hat ist bei den Titeln der einmaligen Ausgaben des ordentlichen Etats seitens der Butgetkommission nirgends etwas gestrichen worden,0.39104825,Quota Exceeded
10861,1906,Aber wenn er das will dann gebe er zunächst die Privilegien auf an denen er festhält die ihm der Staat garantiert so gebe er die Mittel auf die ihm der Staat aus allgemeinen Steuern gibt,-0.44443852,Quota Exceeded
16525,1908,lät sich also annehmen da der freie Wettbewerb auch dorthin kommen wird und da auch deutsche Schiffe dort hinkommen um die Waren die auf Verfrachtung warten zu expedieren,-1.4106451,Quota Exceeded
18397,1908,Ich kann mich aber vor allem auf eine Autorität berufen die auch vielleicht den Herren vom Zentrum von Bedeutung ist,-0.24067503,Quota Exceeded
8461,1908,Niemand von uns hätte geglaubt da die Zahl der Klagen bei den Kaufmannsgerichten so ungeheuer gro sein wird wie es in der Tat der Fall ist,-1.0207707,Quota Exceeded
23197,1908,Eine Interpretation innerhalb des Bundesrats allein würde ich auch für durchaus ungenügend erachten,-0.332454,Quota Exceeded
2977,1904,Trotzdem kann man nicht behaupten da der Knappe in so gesunder Lust arbeitet wie der Arbeiter über Tage,-1.2086304,Quota Exceeded
23737,1905,Ich halte sie für die Grundlage einer Verständigung für die Zukunft,-0.025419116,Quota Exceeded
8185,1906,Man hatte die Ein geborenen längst zur Verzweiflung getrieben und ihnen den letzten Rest von Vertrauen an Treu und Glauben der christlichen Deutschen geraubt,0.24252409,Quota Exceeded
3325,1905,Es mag ja dem Landwirt nicht angenehm sein sich seinen Betrieb anders einzurichten,0.29801965,Quota Exceeded
793,1900,4 Brüsseler Konvention betreffend Manahmen zur Beschränkung der Einfuhr von Spirituosen in,2.0744672,Quota Exceeded
14221,1908,Er hat gesagt er habe bei Meistern gearbeitet die von ihm lernen konnten,1.4809222,Quota Exceeded
2749,1902,Inde bei diesem Bestreben giebt es auch für den Herrn Kriegsminister natür liche Grenzen,1.3557962,Quota Exceeded
5809,1902,Aber meine Herren sie dürfen ja darüber nichts sagen denn die Reichsregierung hat es ihnen in einem geheimen Zirkular rundweg verboten,1.8799624,Quota Exceeded
16117,1900,Derjenige Betrieb von dem ich vorhin bereits sprach dessen Verhältnisse mir näher dargelegt worden sind hat es so eingerichtet da auch den von ihm angestellten Arbeitern und es haben sich zwei groe Berliner Firmen ohne weiteres dazu bereit erklärt die Kohlen zu denselben Preisen geliefert werden wie dem Unter nehmer selbst,1.5025675,Quota Exceeded
6589,1900,diese Fälle sind verhältni mäig häufiger und in ihren Folgen verderblicher als das Ausstöen vorne denn bei dem Ausstöen von vorne bildet schon die Lokomotive mit dem Tender einen sehr wirksamen Puffer,1.4043113,Quota Exceeded
7477,1908,Was für einer Was für einer darüber steht der Sozialdemokratie kein Urteil zu sehr richtig,1.3847027,Quota Exceeded
1621,1904,Wir hegen die Hoffnung da dieselben die Majorität werden finden können,1.355571,Quota Exceeded
9409,1904,es ist eine Erleichterung für diejenigen die im härtesten Kampfe ums Dasein stehen,1.6318123,Quota Exceeded
19837,1904,Ich verspreche mir von der Besprechung dieser Inter pellation eine gewisse Beruhigung unter den Bergarbeitern wie auch in der gesamten Bevölkerung,1.7619607,Quota Exceeded
7261,1907,Aber was hier in Berlin spielt ist ein anderes Beispiel für den Boykott und Terrorismus,1.7259387,Quota Exceeded
7345,1904,wären diese betreffenden Leute nicht Militärpensionäre ge wesen dann würden die verschiedenen Zivilfonds ihnen ihre Pension geben müssen die sie sich redlich verdient haben gerade wie den Beamten die nur im Zivildienst tätig gewesen sind,1.530416,Quota Exceeded
13477,1905,Nein seit 1887 ist an unserer Spiritusbesteuerung prinzipiell keineAnderung vorgenommen worden,2.1232479,Quota Exceeded
13777,1906,Ich glaube das lät sich auch nicht aus der Welt schaffen durch die wenigen Gutachten einiger Zollbeamten aus Rheinland und Hamburg,-2.6295514,Quota Exceeded
4849,1906,In dem Wort Gutgesinnte kam das ja recht deutlich zum Ausdruck,-2.8813996,Quota Exceeded
12805,1900,Was sind das heutzutage überhaupt im allgemeinen für Zu stände im Handwerk,-2.5427701,Quota Exceeded
15697,1905,Aber das eine mu doch stutzig machen da in sämtlichen europäischen Staaten mit Ausnahme des Deutscken Reichs in der Gesetzgebung bestimmt ist L was ist Fabrik was ist Handwerk,-2.560481,Quota Exceeded
21421,1906,Aber ich glaube da das Geschäft nicht eintreten Wird und auch schwer zu machen ist,-2.7307327,Quota Exceeded
7717,1907,Ich glaube da diese Charakteristik auf keine der Parteien im Hause pat,-2.1778088,Quota Exceeded
16561,1902,Ich glaube doch da der Herr Staatssekretär etwas zu rosig die Sache gemalt hat,-3.2163596,Quota Exceeded
19189,1905,Aber ich bin mir wie gesagt auch nicht bewut da ich M das Drängen abgewartet hätte,-2.8627071,Quota Exceeded
10945,1906,v Kardorff Abgeordneter Ich habe auch nicht die ly Absicht heute etwa noch eine lange Rede zu halten,-2.5422583,Quota Exceeded
22753,1908,Richtig ist wie er ja selbst zugibt da auf einem Stimmzettel dem Namen des Kandidaten wenn auch nicht das Wort Lump so doch Spitzbube hinzugefügt war,-3.3656814,Quota Exceeded
16501,1906,Der Fall hat zum letzten Male den Reichstag am 17 März d I beschäftigt,-3.1744776,Quota Exceeded
23737,1906,Ich habe mich bemüht die Tatsachen möglichst objekiv und auf Zahlen gestützt Ihnen darzustellen,-2.5791588,Quota Exceeded
15793,1906,Damit hat das gar nichts zu tun was er in Österreich zu zahlen hat,-2.6120486,Quota Exceeded
35713,1906,Nein Ja Nein Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Nein Ja,-7.009942,Quota Exceeded
37369,1906,Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja beurl,-9.071566,Quota Exceeded
5113,1905,Zu Art 1 Zu Art 4 Zu Art 5 Zu Art 6 Zu Art 8 Zu Art,-8.575079,Quota Exceeded
24625,1909,Ich rufe dann auf Anlage VIII IX X XI XII XIII XIV XV XVI Bewtlliat,-6.0429115,Quota Exceeded
1717,1905,Zu Art 1 Zu Art 4 Zu Art 5 Zu Art 6 Zu Art 8 Zu Art,-8.575079,Quota Exceeded
19381,1906,In 38 Absatz 44 lautet das Zitat statt 8 35 Absatz 2 3 35 Absatz 2 33 und 5,-6.301609,Quota Exceeded
16489,1906,Und so hat man auf das Amt gedrückt hat auf die,-5.6666684,Quota Exceeded
26977,1905,Hier rufe ich auf I Zu Art 4 II Zu Art 5 III Zu Art 7 IV Zu Art 12a,-6.172198,Quota Exceeded
31549,1905,33 I II III Art 4 Art 55 I II III 5 6 7 8 IV 1 2 3 VV 1 VI VII VIII IX X XI XII XIII Zu Art,-5.9675603,Quota Exceeded
23113,1919,da der zeitweise Beigeordnete im Reichsjustizamt Cohn 0 in der Berliner Juristischen Gesellschaft erklärte da man bei der Reform der Gerichtsverfassung an der Un absetzbarkeit der Richter nicht haltmachen werde hört hört,0.18961883,Quota Exceeded
6481,1913,sie sagen aber mit Recht es würde noch besser sein wenn die Stück zeiten die im wesentlichen auf den alten Stücklöhnen basieren auf der ganzen Linie wenn auch erst nach und nach vermittels Probearbeiten neu festgesetzt würden,-0.28450054,Quota Exceeded
20137,1919,Die Urteile sind von dem Vorsitzenden und bei dessen Verhinderung von dem ständigen Mitglied zu unterzeichnen zustimmen wollen sich von ihren Plätzen zu erheben,1.2602239,Quota Exceeded
4717,1911,der Begriff des Wesentlichen ist uns eben anstöig und wir find auch nicht in der Lage einen besseren Begriff an die Stelle zu setzen,0.45994854,Quota Exceeded
8233,1911,Nun meine Herren hat man auch es ist ja möglichst schweres Geschütz aufgefahren worden das monarchische Prinzip angeführt,-0.9126097,Quota Exceeded
39385,1915,4 warum habe ich sachlich nie begriffen allmählich diese 65 Prozent die wie gesagt reichlich über das hinausgehen was wir in Deutschland brauchen,-1.0287404,Quota Exceeded
46861,1919,Er hat sich auch nach Deutsch Krone begeben um dort die dritte Division die spätere Retchswehrbrigade zu führen,-0.79290485,Quota Exceeded
2089,1910,Wer also nichts tut als in einwandfreier Form sein Wahlrecht auszuüben erfüllt voll und ganz die Er wartungen der Kaiserlichen Botschaft,-0.6537175,Quota Exceeded
6673,1911,aber es darf auch bet dieser nie der Pfad von Recht Gerechtigkeit und Billigkeit verlassen werden,0.21704066,Quota Exceeded
7153,1911,Die Verhandlungen die in der Kommission statt gefunden haben veranlassen mich die Frage auszuwerfen welches denn eigentlich die Aufgaben des Gouverneurs von Kiautschou sind,-0.5647284,Quota Exceeded
9637,1919,Unsere Generation wird schwer an den Folgen dieses Krieges und der Revolution zu tragen haben vielleicht liegen noch schwerere Zeiten als die jetzigen vor uns,1.0938334,Quota Exceeded
10477,1917,Mir ist zweifelhaft ob die Herren Antragsteller sich über das was der Vor schlag in dieser Fassung bedeutet völlig klar gewesen sind,-0.6061276,Quota Exceeded
12877,1919,Braun Franken zu entsprechen und zunächst daiüber ab stimmen zu lassen ob der eiste Absatz aufrechterhalten wird,-1.9062226,Quota Exceeded
30025,1918,Sie regen sich nur auf über die Polen die rechts vom Strich zur Ukraine gehören,1.9170866,Quota Exceeded
24157,1917,Wir wollen in dieser Beziehung mit der Reichsentschädigungskommission in Verbindung treten,1.3453379,Quota Exceeded
13237,1910,Diesen politischen Bedenken gegen über kann es unerörtert bleiben in welcher Weise formell den Wünschen der Herren von der Linken entsprochen werden könnte,2.836396,Quota Exceeded
17641,1913,Die Bedenken die von den 88 Gartenbau verbänden angegeben worden sind kann ich in keiner Weise teilen,2.1362846,Quota Exceeded
8497,1918,Es handelt sich also um Forderungen die gerade von meiner Partei von jeher mit besonderem Interesse vertreten worden sind,1.8290577,Quota Exceeded
23773,1919,Sie können es persönlich machen wenn der Abgeordnete gegen den Sie polemisieren,1.8131392,Quota Exceeded
14473,1918,Das wird schon meistens von den Offizieren gelten noch häufiger von den Reserveoffizieren und solchen Herren die im Zivil Angestellte oder Leiter von Unternehmungen waren,1.8974614,Quota Exceeded
5737,1919,Ich bin einverstanden da innerhalb dieser Grenzen der Gesetzentwurf ausgedehnt wird und innerhalb dieser Grenzen eine weitere Gebührenerhöhung sich vollziehen darf,1.3484015,Quota Exceeded
10465,1917,Wer zu einer Regtemng und ihrer Politik kein Vertrauen hat darf ihr kein Geld bewilligen auch keine Kriegs kredite,1.6529064,Quota Exceeded
26041,1913,Ich habe schon früher in eingehender Weise die vielseitige Tätigkeit dieser Maschinisten hervorgehoben und da es notwendig sei um ihre Autorität zu wahren den Untergebenen gegenüber ihnen einen entsprechenden Titel zu verleihen und zwar den eines Maschinenmeisters,1.5422974,Quota Exceeded
11317,1911,Nur ein Beispiel Wie sollten wir uns z B um die Wohnungsverhältnisse kümmern,2.0624015,Quota Exceeded
23833,1918,Herr Dr Roesicke meinte vorhin er vermisse da auch ein Brenner darin sitzt,2.7135057,Quota Exceeded
18985,1910,denn das ist ein lebensgefährlicher Auftrag den Sie Ihrem Vertreter erteilen,1.7781361,Quota Exceeded
14293,1918,Auch von den Sozialdemokraten dieser Kouleur zu den Sozialdemokraten wurde ja monatelang damit krebsen gegangen da das doch etwas wäre wenn man es dazu gebracht hat da ein leib haftiger Demokrat zum Vizekanzler gemacht wird,-2.3735976,Quota Exceeded
21661,1917,Ich wei ja nicht ob die Kriegsamtsstelle Leipzig auch die Kosten dafür bezahlt,-2.3847384,Quota Exceeded
48073,1913,Da das Bureau zweifelhaft ist bitte ich um die Gegen probe,-2.6479988,Quota Exceeded
18445,1912,Man hat auch be achtenswerte Grundsätze dafür aufgestellt z B in bezug auf die Verwendung von Kraftmaschinen,-2.4866824,Quota Exceeded
15109,1913,Das kann man nicht oft genug sagen und das müssen wir gerade jetzt sagen wo das Gesetz angewendet wird,-2.1869905,Quota Exceeded
13501,1911,Es ist Tatsache da dort die Arbeitgeber den Arbeits nachweis durchgedrückt haben,-2.8580682,Quota Exceeded
31105,1918,Es beruht also nicht das Recht des Landtages auf dem Rechte des Zaren sondern umgekehrt beruht das Recht des Zaren auf dem Rechte des Landtags,-3.1152153,Quota Exceeded
14461,1913,Es schweben noch Verhandlungen in Krefeld Fulda Leipzig Plauen Bautzen Chemnitz Glauchau Darmstadt Mainz Wolfenbüttel Saalfeld und Alten burg,-3.0213044,Quota Exceeded
5665,1913,Ich habe auch bezahlt sagte aber ich wende mich nach Berlin,-3.2891588,Quota Exceeded
36613,1911,Nun kommt hinzu da Frankfurt ein Zentralplatz für ganz Süddeutschland ist,-3.4047282,Quota Exceeded
6097,1919,Es liegt auf der Hand welche Ziele da zu verfolgen sind,-2.3060865,Quota Exceeded
5305,1913,Ich glaube da sobald eine Waffe ge schmiedet wird welche auch gegen uns Anwendung finden,-2.8677392,Quota Exceeded
11161,1917,Das ist die eigentliche Absicht dieses Antrags und dagegen möchte ich mich auf das entschie denste wenden,-2.3061938,Quota Exceeded
2977,1913,Ich rufe auf zu Art 1 zu Art 2 zu Art 4 zu Art,-6.5733314,Quota Exceeded
33709,1913,Nein Ja Ja Ja Ja Ja Ja Ja Ja ii Ja Nein,-5.9063497,Quota Exceeded
35437,1913,Nein Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja Ja,-9.12028,Quota Exceeded
11137,1917,65 Tit 1 6 Nachtrag zum Etat für das Reichsschatzamt Kap,-5.977029,Quota Exceeded
6589,1896,und eben alle diese Dinge Thatsachen die sich noch um sehr sehr viele vermehren lieen beweifen die Unrichtigkeit der Behauptung der Herren Regierungsvertreter da die Aburtheilung durch die Strafkammern die bessere Rechtsprechung sei,0.9257798,Quota Exceeded
19321,1891,Ich erinnere mich sehr gut da unmittelbar nach den 33 groen Schlachten um Metz ich war damals an Ort und Stelle die höheren Leiter bedauerten da die Offiziere sich unnöthig exponirten und sagten es sei nicht blo mit dem persönlichen Muthe gethan man mu die Menschen möglichst schonen,-0.37110376,Quota Exceeded
9685,1899,Gamp Abgeordneter Ich hätte ja im Interesse des Platten Landes und der kleinen Städte eine erhebliche Er mäigung der Telephongebühren für diese gerne gewünscht habe mich aber überzeugen müssen da bei Festhaltung 0 der Grundsätze welche bisher die Reichstelegraphenver waltung bei Normirung dieser Gebühren aufgestellt hat und die auch die Billigung des hohen Hauses gefunden haben eine Ermäigung der Telephongebühren für das Platte Land und die kleinen Städte in wesenlich,-0.19757415,Quota Exceeded
8437,1899,Inde diese Bedenken machen sich bei jedem Zuwachs der Postbeamten geltend,-1.4154692,Quota Exceeded
2965,1891,Er hat ja schon konstatirt da wir beide uns in einem gewissen Gegensatz befinden in Bezug auf unsere Anträge zu diesem Paragraphen,-0.61452574,Quota Exceeded
1549,1891,Ich möchte Sie also dringend bitten in Bezug auf diese Ziffer 22 den von uns gestellten Antrag anzunehmen,-0.87340146,Quota Exceeded
25369,1896,Gründe moralische Gründe der allereinschneidendsten Art die Sie veranlassen müssen unserem Antrag zuzustimmen und ich hoffe da Sie das eben gerade in der Ihnen schon mehrfach vindizirten Eigenschaft als Wächter von Moral Sitte und Ordnung auch thun werden,-0.09770849,Quota Exceeded
3529,1893,Antragsteller Abgeordneter von Staudy Meine Herren ich mu zunächst auf einen Vorwurf eingehen welcher regel mäig aus jener Seite des Hauses und auch von ihrer Presse erhoben wird wenn von unserer Seite Klagen über das Funktioniren des Alters und Jnvaliditätsgesetzes erhoben werden,0.79668427,Quota Exceeded
3025,1891,Ich werde mich deshalb auf eine kurze Be merkung zu dem vorliegenden Antrag der Herren Graf Adelmann und Genossen beschränken,-0.046388626,Quota Exceeded
20329,1891,Wenn ich um das Wort gebeten habe so geschieht es aus Anla einer Ausführung welche der Herr Abge ordnete Freiherr von Pfetten in seiner Rede gemacht hat,-0.24603987,Quota Exceeded
3553,1896,kommt in diesem Fall noch die Unbeholfenheit mit der deutschen Sprache hinzu wenn der den Beamten um Entschuldigung bittet und auerdem eine Sühne an die Unterstützungskaste zahlt der Strafantrag aber nur mit Ein verständni des Beamten zurückgezogen wird,-1.077158,Quota Exceeded
19633,1899,Der Arbeits vertrag das Verhältni des Arbeiters zum Bergwerks besitzer regelt sich am zweckmäigsten nach den Bestimmungen der Gewerbeordnung die wir jetzt schon in vielen Theilen bei den Bergwerken haben einführen müssen und die jene Lücken darin gerissen hat von denen der Herr Abgeordnete Sachse eingangs seiner Rede sprach,0.9460584,Quota Exceeded
11677,1899,und der dritte Grund war endlich der da man sich sagen mute das Verfahren der Entziehung der Gewerbeberechtigung nimmt unter Umständen namentlich wenn es durch die Instanzen eines verwaltungsgericht lichen Verfahrens läuft eine sehr erhebliche Zeit in An spruch,0.053116724,Quota Exceeded
3025,1896,Unter den zugelassenen Ge werbesteuern sei aber nur das gemeint was man im allgemeinen unter einer Gewerbesteuer ver stehe d h eine analog wie von anderen Ertrags,1.3429692,Quota Exceeded
5377,1891,sind oder einen eigenen Hausstand führen oder bei einem Mitglieds ihrer Familie wohnen sich von ihren Plätzen erheben,2.0510266,Quota Exceeded
23065,1890,Die Vorlage erfüllt also nur eine Forderung der Gerechtigkeit wenn sie dieser Klasse der Brennereien ein erhöhtes Kontingent gewährt,2.3894644,Quota Exceeded
21985,1890,welche in keinem der Jahre 188788 v bis 188990 ersetzen wollen,2.2859473,Quota Exceeded
17521,1897,Wir müssen uns aber nun einmal mit den gegebenen allgemeinen Raumverhältnissen abfinden,1.450955,Quota Exceeded
7177,1892,Gleichmäige Vertheilung der Militärlast ist dies allerdings aber nicht Verminderung sondern eine bedeutende Erhöhung der Militärlast,1.386283,Quota Exceeded
6085,1890,Dann sprach der Herr Staatssekretär noch von den sehr groen Summen die dem Reich verloren gegangen wären im Wege der Prämie,1.8955603,Quota Exceeded
15109,1891,Meine Herren es ergiebt sich aus den Jahren von 1880 bis 1890 folgendes Resultat in Bayern,1.497393,Quota Exceeded
1969,1899,Ich könnte Ihnen diese Briese vorlesen es würde heute aber zu weit führen,1.4335539,Quota Exceeded
4021,1892,Ich meine da eine Steuer gerade auf diese Preerzeugnie in keiner Weise Bedenken einflöen könnte,2.3064919,Quota Exceeded
19309,1895,Mit den vorgeschlagenen Mitteln wird die Religion nichts gewinnen die Sitten werden sich nicht bessern und die Ordnung im Lande wird sie wegen einer allgemeinen Unzu friedenheit in eine allgemeine Verwirrung und Unordnung umwandeln,1.3429393,Quota Exceeded
9757,1899,allein 6951 Klagen wo hervorragend nur Arbeiterinnen daran be theiligt waren,1.4797869,Quota Exceeded
13393,1891,Abgeordneter Dr von Komierowski Meine Herren nach diesen Erörterungen des Herrn Reichskanzlers und der Vorredner die nicht blo im Prinzip sondern auch im Detail sehr eingehend waren werden Sie in der späten Stunde in der wir uns befinden nicht verlangen da ich die einzelnen Punkte auch ebenso eingehend berühre,1.6128685,Quota Exceeded
2725,1891,Ich behaupte nun zunächst da die in Westfalen übliche achtstündige Schicht exkl,-3.0005112,Quota Exceeded
20005,1891,das ist eine Frage der Würde des deutschen Reichs da wir da wo wir einmal festen Fu gefat haben auch bleiben und das wiederhole ich,-2.2377086,Quota Exceeded
12133,1895,Ich hitte Sie zum Beweis dafür da das Handwerk heute noch leistungs fähig ist sich die Ausstattung dieses Saales anzusehen,-2.780479,Quota Exceeded
25717,1891,Also das ist durchaus nicht gesagt da das zum Vortheil der deutschen Papierfabrikanten wäre,-2.479011,Quota Exceeded
13213,1893,M und dabei bleibe ich stehen und glaube das ist auch das RMge,-3.4501133,Quota Exceeded
11053,1892,Das ist die Aeuerung die ich damals wörtlich gethan habe und die ich auch aufrecht erhalte,-2.6971288,Quota Exceeded
5425,1891,Jedenfalls würde der erste Satz wie er jetzt nach dem Antrag lautet,-2.185308,Quota Exceeded
10333,1891,Er hat mich da bei persönlich apostrophirt und hat ausdrücklich gesagt,-2.3525171,Quota Exceeded
12853,1892,Das ist zunächst das was ich auf die Behauptung da L mit dieser Vorlage die Durchführung der allgemeinen Wehr pflicht bezweckt sei zu sagen habe,-2.218121,Quota Exceeded
12997,1896,Ich glaube Sie haben alle den Separat abzug eines Eingesandt der Hamburger Nachrichten be kommen,-2.2436564,Quota Exceeded
10777,1891,Das was dem Entwurf noch als Zuthat angehängt ist ist für mich Nebensache,-3.2905717,Quota Exceeded
15373,1897,andererseits sind aber auch und das mu ich tief bedauern nach Altdeutschland hin wie das so vielfach geschieht,-2.332681,Quota Exceeded
12997,1896,Ich glaube daher da es zweck mäig ist es bei dem Paragraphen des geltenden Gesetzes zu belassen,-2.1500056,Quota Exceeded
20173,1896,Art I II III IV V VI VII VIII IX X XI XII XIII XIV XV XVI XVII XVIII XIX XX XXI XXII Ich konstatire die Annahme,-6.5808225,Quota Exceeded
2509,1890,Art II III IV V VI VII VIII IX X XI XII XIII XIV XV XVI XVII XVIII XIX XX XXI XXII XXIII XXIV XXV XXVI XXVII XXVIII XXIX XXX XXXI XXXII XXXIII XXXIV XXXV XXXVI XXXVII XXXVIII XXXIX XI XII XIII XIIII 6 XIIV XIV XIVI XIVII XIVIII XI4X I 11 111 1111 11V Iv IVI IVII IVIII IIX 1x IXI IXII OXIII 1XIV IXV IXVI IXVII IXVIII IXIX IXX IXXI OXXII IXXIII IXXIV IXXV IXXVI OXXVII IXXVIII IXXIX IXXX IXXXI IXXXII IXXXIII IXXXIV IXXXV IXXXVI IXXXVII IXXXVIII IXXXIX X6 X6I XOII XOIII X6IV X6V X6VI XOVII X6VIII X61X 0 Alle diese Artikel sind genehmigt,-7.3666544,Quota Exceeded
14701,1890,Art I II III IV V VI VII VIII IX X XI XII XIII XIV XV XVI XVII XVIII XIX XX XXI XXII XXIII XXIV XXV XXVI XXVII XXVIII XXIX XXX XXXI XXXII XXXIII XXXIV XXXV XXXVI XXXVII XXXVIII XXXIX XI XII XIII XIIII XIIV XIV XIVI XIVII XIVIII XIIX I II III IIII IIV D IV IVI IVII IVIII IIX IX IXI IXII IXIII IXIV IXV IXVI IXVII IXVIII IXIX IXX IXXI IXXII IXXIII IXXIV IXXV IXXVI IXXVII IXXVIII IXXIX IXXX IXXXI IXXXII IXXXIII IXXXIV IXXXV IXXXVI IXXX VII IXXXVIII IXXXIX XI XII XIII XIIII XIIV XIV XIVI XIVII XIVIII XIIX I Ich habe festzustellen da die Artikel II bis II vom Hause genehmigt sind,-7.741184,Quota Exceeded
18877,1892,Das Mädchen wandte sich an die Staatsanwaltschaft und bat um Schutz,-5.793609,Quota Exceeded
34477,1929,In der Tat wissen wir ja auch aus Erfahrung da die Sozialbeiträge der Unternehmer unmittelbar auf die Arbeitermassen abgewälzt werden sei es bei Lohn verhandlungen sei es bei anderen Gelegenheiten,0.11896622,Quota Exceeded
65653,1920,Sollte in dringenden Fällen hiervon abgewichen werden so ist die Zustimmung des Arbeitgebers erforderlich ist abermals eine Bestimmung die dem Rätege danken absolut entgegengesetzt ist,-0.16604659,Quota Exceeded
9133,1921,Es sind jetzt etwa 70 Fälle von verbrecherischen Handlungen Hausfriedensbruch Landfriedensbruch Mihandlungen Lachen und fortgesetzte Zurufe links Ehrhardt,-0.6238129,Quota Exceeded
32533,1925,Es ist aber doch der eine oder andere hier der es noch nicht wei,0.90813684,Quota Exceeded
22393,1924,Die Politik konnte nur dahin gehen zunächst allen Beamten das zn geben was unbedingt gebraucht wurde um notdürftig das peben fristen zu können und die Differenzierung nach oben um die Möglichkeit zu einer v pebenshaltung über das Epistenzminimum hinaus zn geben mute notwendigerweise abgebaut und kleiner werden,-0.67595613,Quota Exceeded
25117,1925,Sodann Abschnitt Persönliche Steuerpflicht 88 2 3 4 5 Hierzu sind keine Anträge gestellt,-0.16263938,Quota Exceeded
30637,1920,Ich bin fest davon überzeugt da die Wirkung einer Annahme des 13 in der Fassung der Vorlage mit der Hinzufügung die die Regierungsparteien ihm geben wollen die gröte Empörung unter der Beamten schaft und der Arbeiterschaft der Staatsbetriebe aus lösen mu,-0.81333315,Quota Exceeded
20365,1921,Ich möchte doch glauben da durch dieses Gesetz eine so wesentliche Entlastung der Gemeinden eintritt da wir nicht zu weit gehen wenn wir den Gemeinden 20 vom Hundert dieser neuen Lasten auferlegen,-0.4717697,Quota Exceeded
52669,1921,Ich mache dem Betreffenden nicht einmal einen Vorwurf daraus es mögen besondere Verhältnisse vorgelegen haben,0.78559685,Quota Exceeded
23125,1926,Wenn Phrasen und Sprüche satt machen würden dann könnten wir den Reichskanzler in erster Linie als Er nährungsminister gebrauchen,1.2708344,Quota Exceeded
10237,1920,Der Verkauf aller andern Zeitungen aller Richtungen ist nach wie vor gestattet,-0.023980796,Quota Exceeded
22177,1925,Sie haben dieselben Klagen von den Vertretern der slowakischen Arbeiterschaft gehört,0.5549434,Quota Exceeded
